high,35.90116877553
dead,42.34372454801601
party,38.290968507076
fun,33.49189606606401
use,28.152371451755993
dope,22.126123579528997
lit,25.092583066198003
danger,35.56790854884499
powerful,25.970418388595007
hype,15.487055556803998
overdose,21.717872280958
expensive,10.987096652216996
illegal,19.152945105254002
